selection_category,cell_id,official_cycle_life,cutoff_cycle,family,cycle,true_soh,prediction_median,prediction_min,prediction_max
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,23,1.0019739866256714,1.0012141466140747,1.0009245872497559,1.001349687576294
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,24,1.001944899559021,1.0010881423950195,1.0007461309432983,1.0012421607971191
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,25,1.0019121170043945,1.000974178314209,1.0005842447280884,1.0011440515518188
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,26,1.0018489360809326,1.000868797302246,1.000434160232544,1.0010523796081543
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,27,1.001814842224121,1.000769853591919,1.0002928972244263,1.0009658336639404
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,28,1.0019108057022095,1.0006760358810425,1.0001587867736816,1.0008832216262817
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,29,1.0018762350082397,1.0005865097045898,1.000030517578125,1.000803828239441
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,30,1.0019829273223877,1.0005004405975342,0.9999069571495056,1.0007270574569702
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,31,1.0020586252212524,1.0004173517227173,0.9997876286506653,1.00065279006958
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,32,1.0022225379943848,1.0003368854522705,0.9996718168258667,1.0005804300308228
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,33,1.0020661354064941,1.0002586841583252,0.9995591640472412,1.0005097389221191
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,34,1.0020664930343628,1.0001825094223022,0.9994492530822754,1.0004407167434692
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,35,1.002078890800476,1.0001081228256226,0.9993418455123901,1.000373125076294
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,36,1.0021843910217285,1.000035285949707,0.9992367029190063,1.0003067255020142
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,37,1.0022022724151611,0.9999640583992004,0.9991335868835449,1.0002413988113403
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,38,1.002189040184021,0.9998941421508789,0.9990323185920715,1.0001771450042725
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,39,1.0021003484725952,0.9998254776000977,0.9989327192306519,1.0001139640808105
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,40,1.002090334892273,0.9997579455375671,0.9988347291946411,1.000051498413086
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,41,1.0021032094955444,0.9996914267539978,0.9987382292747498,0.9999899864196777
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,42,1.0020341873168945,0.9996259808540344,0.9986430406570435,0.9999291896820068
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,43,1.0019830465316772,0.9995613694190979,0.9985491037368774,0.9998691082000732
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,44,1.0018651485443115,0.999497652053833,0.9984563589096069,0.9998096227645874
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,45,1.001906156539917,0.9994347095489502,0.9983647465705872,0.9997508525848389
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,46,1.0020015239715576,0.9993725419044495,0.9982741475105286,0.9996926188468933
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,47,1.0019922256469727,0.9993111491203308,0.9981845617294312,0.9996349215507507
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,48,1.0019117593765259,0.9992503523826599,0.9980958700180054,0.9995777606964111
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,49,1.001989722251892,0.9991902112960815,0.9980080723762512,0.9995210766792297
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,50,1.0018762350082397,0.9991306662559509,0.9979211091995239,0.9994648694992065
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,51,1.0018671751022339,0.9990717172622681,0.9978349208831787,0.9994091391563416
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,52,1.0019334554672241,0.9990133047103882,0.9977495074272156,0.9993537664413452
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,53,1.001936435699463,0.9989554286003113,0.997664749622345,0.9992992281913757
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,54,1.0018788576126099,0.9988980293273926,0.9975807666778564,0.9992478489875793
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,55,1.0018987655639648,0.9988411068916321,0.9974973797798157,0.9991968870162964
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,56,1.001840353012085,0.9987846612930298,0.9974146485328674,0.9991463422775269
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,57,1.0018305778503418,0.9987286329269409,0.9973325133323669,0.999096155166626
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,58,1.001819133758545,0.9986730813980103,0.9972509741783142,0.9990463256835938
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,59,1.0018261671066284,0.9986178874969482,0.9971699714660645,0.9989968538284302
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,60,1.0018093585968018,0.9985630512237549,0.9970895051956177,0.9989477396011353
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,61,1.001814365386963,0.998508632183075,0.9970095753669739,0.9988989233970642
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,62,1.0017683506011963,0.9984545707702637,0.9969301223754883,0.998850405216217
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,63,1.0017881393432617,0.998400866985321,0.9968511462211609,0.9988022446632385
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,64,1.0016783475875854,0.9983474612236023,0.9967725872993469,0.9987543225288391
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,65,1.0016486644744873,0.9982944130897522,0.9966945648193359,0.9987066984176636
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,66,1.0016074180603027,0.998241662979126,0.9966168999671936,0.9986593723297119
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,67,1.0015873908996582,0.9981892108917236,0.9965397119522095,0.9986122846603394
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,68,1.0016361474990845,0.9981370568275452,0.996462881565094,0.9985654354095459
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,69,1.0015510320663452,0.9980852007865906,0.9963864684104919,0.9985188245773315
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,70,1.0015100240707397,0.9980335831642151,0.9963104128837585,0.9984725117683411
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,71,1.0015007257461548,0.9979822635650635,0.9962347149848938,0.9984263777732849
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,72,1.0014692544937134,0.997931182384491,0.9961593747138977,0.9983804821968079
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,73,1.0013941526412964,0.9978803992271423,0.996084451675415,0.9983348250389099
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,74,1.0014218091964722,0.997829794883728,0.9960097670555115,0.9982893466949463
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,75,1.0014499425888062,0.9977794885635376,0.9959354996681213,0.9982441067695618
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,76,1.0014086961746216,0.9977294206619263,0.9958614706993103,0.9981990456581116
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,77,1.0013052225112915,0.9976795315742493,0.9957877993583679,0.9981541633605957
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,78,1.0013033151626587,0.9976298809051514,0.9957144260406494,0.9981095194816589
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,79,1.0012599229812622,0.9975804090499878,0.9956413507461548,0.9980650544166565
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,80,1.0012445449829102,0.9975312352180481,0.995568573474884,0.9980207681655884
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,81,1.001287817955017,0.997482180595398,0.9954960346221924,0.9979766011238098
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,82,1.001233458518982,0.9974333643913269,0.9954237937927246,0.9979326725006104
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,83,1.0011125802993774,0.9973847270011902,0.9953518509864807,0.9978888630867004
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,84,1.001052737236023,0.9973362684249878,0.9952800869941711,0.9978452324867249
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,85,1.001084566116333,0.9972880482673645,0.9952086210250854,0.9978017807006836
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,86,1.0010544061660767,0.9972399473190308,0.9951374530792236,0.9977585077285767
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,87,1.001060128211975,0.9971920251846313,0.9950664639472961,0.9977153539657593
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,88,1.0010895729064941,0.997144341468811,0.9949957132339478,0.9976723194122314
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,89,1.0010976791381836,0.9970967769622803,0.9949252605438232,0.9976294636726379
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,90,1.0009530782699585,0.9970493912696838,0.9948549866676331,0.9975867867469788
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,91,1.0009123086929321,0.997002124786377,0.9947848916053772,0.9975442290306091
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,92,1.000931978225708,0.9969550371170044,0.9947150945663452,0.997501790523529
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,93,1.0009351968765259,0.9969081282615662,0.9946454763412476,0.9974594712257385
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,94,1.0008375644683838,0.9968613982200623,0.9945760369300842,0.9974172711372375
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,95,1.0007473230361938,0.9968147277832031,0.9945068359375,0.9973752498626709
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,96,1.0007048845291138,0.9967682957649231,0.9944378137588501,0.9973333477973938
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,97,1.0006381273269653,0.9967219233512878,0.9943690299987793,0.9972915649414062
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,98,1.0006217956542969,0.9966757893562317,0.9943004250526428,0.9972499012947083
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,99,1.0006264448165894,0.9966297149658203,0.9942319989204407,0.9972083568572998
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,100,1.000534176826477,0.9965838193893433,0.9941637516021729,0.9971668720245361
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,101,1.0005580186843872,0.996537983417511,0.9940956830978394,0.9971255660057068
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,102,1.0004996061325073,0.996492326259613,0.9940277934074402,0.997084379196167
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,103,1.0003952980041504,0.9964468479156494,0.9939600825309753,0.997043251991272
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,104,1.0004651546478271,0.9964014291763306,0.9938925504684448,0.9970023036003113
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,105,1.0003643035888672,0.9963561296463013,0.9938251972198486,0.9969614148139954
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,106,1.0003833770751953,0.9963110089302063,0.993757963180542,0.996920645236969
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,107,1.000378966331482,0.9962659478187561,0.9936909675598145,0.9968799352645874
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,108,1.0003467798233032,0.9962210059165955,0.9936240911483765,0.9968394041061401
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,109,1.0004128217697144,0.9961762428283691,0.993557333946228,0.9967989325523376
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,110,1.000327467918396,0.9961315393447876,0.9934908151626587,0.9967585206031799
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,111,1.0003291368484497,0.9960869550704956,0.9934243559837341,0.9967182278633118
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,112,1.0003418922424316,0.9960424900054932,0.9933581352233887,0.9966780543327332
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,113,1.0003610849380493,0.9959980845451355,0.9932920336723328,0.9966380000114441
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,114,1.0003279447555542,0.9959538578987122,0.9932260513305664,0.9965980052947998
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,115,1.0001788139343262,0.9959096908569336,0.9931601881980896,0.9965580701828003
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,116,1.0001404285430908,0.9958656430244446,0.9930945038795471,0.9965182542800903
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,117,1.0001251697540283,0.9958216547966003,0.993028998374939,0.9964784979820251
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,118,1.0001853704452515,0.9957777857780457,0.9929635524749756,0.9964388608932495
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,119,1.0001157522201538,0.9957340359687805,0.9928982853889465,0.9963992834091187
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,120,0.9999977350234985,0.9956904053688049,0.992833137512207,0.9963598251342773
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,121,1.0001121759414673,0.9956468343734741,0.9927681684494019,0.9963204264640808
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,122,0.9999881386756897,0.9956033825874329,0.9927032589912415,0.996281087398529
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,123,0.9999046921730042,0.9955599904060364,0.9926385283470154,0.9962418675422668
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,124,0.9997641444206238,0.9955166578292847,0.9925738573074341,0.9962027072906494
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,125,0.9997506141662598,0.9954735040664673,0.9925093650817871,0.9961636066436768
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,126,0.9997171759605408,0.9954303503036499,0.9924449920654297,0.9961246252059937
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,127,0.9997014403343201,0.9953873157501221,0.992380678653717,0.9960856437683105
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,128,0.9996091723442078,0.9953444004058838,0.9923165440559387,0.996046781539917
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,129,0.999585747718811,0.9953015446662903,0.99225252866745,0.996008038520813
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,130,0.99953693151474,0.9952587485313416,0.992188572883606,0.995969295501709
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,131,0.9994824528694153,0.9952160716056824,0.9921247959136963,0.9959306716918945
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,132,0.9994152784347534,0.995173454284668,0.9920610785484314,0.9958921074867249
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,133,0.9993852972984314,0.9951309561729431,0.991997480392456,0.9958536028862
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,134,0.999255895614624,0.995088517665863,0.9919340014457703,0.9958151578903198
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,135,0.9992421269416809,0.9950461387634277,0.991870641708374,0.9957767724990845
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,136,0.9992656707763672,0.9950038194656372,0.9918074011802673,0.9957385063171387
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,137,0.9992535710334778,0.9949616193771362,0.9917442202568054,0.9957002401351929
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,138,0.9992842674255371,0.99491947889328,0.9916811585426331,0.9956620931625366
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,139,0.9991572499275208,0.9948773980140686,0.9916182160377502,0.9956240057945251
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,140,0.9989789724349976,0.994835376739502,0.9915553331375122,0.9955859184265137
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,141,0.9989079833030701,0.9947934746742249,0.9914925694465637,0.9955479502677917
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,142,0.9978440403938293,0.9947516322135925,0.9914299249649048,0.9955100417137146
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,143,0.9988865256309509,0.994709849357605,0.9913673400878906,0.9954721927642822
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,144,0.9990158081054688,0.9946681261062622,0.991304874420166,0.9954344034194946
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,145,0.9989230632781982,0.9946264624595642,0.991242527961731,0.995396614074707
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,146,0.9990174770355225,0.9945849180221558,0.9911802411079407,0.995358943939209
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,147,0.9988648891448975,0.9945433735847473,0.9911180734634399,0.9953213334083557
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,148,0.9988510608673096,0.9945019483566284,0.991055965423584,0.9952837824821472
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,149,0.9989085793495178,0.9944605827331543,0.9909939169883728,0.9952462911605835
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,150,0.9988252520561218,0.994419276714325,0.990932047367096,0.9952087998390198
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,151,0.9987666606903076,0.9943780303001404,0.9908701777458191,0.9951714277267456
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,152,0.9986873865127563,0.9943368434906006,0.9908084273338318,0.9951340556144714
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,153,0.998603105545044,0.9942957162857056,0.990746796131134,0.9950968027114868
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,154,0.998565673828125,0.9942546486854553,0.990685224533081,0.9950595498085022
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,155,0.9985237717628479,0.9942136406898499,0.9906237125396729,0.9950223565101624
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,156,0.9984743595123291,0.9941726922988892,0.9905623197555542,0.9949852228164673
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,157,0.9984472990036011,0.994131863117218,0.9905009865760803,0.994948148727417
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,158,0.9984409213066101,0.9940910339355469,0.990439772605896,0.9949111342430115
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,159,0.9983546733856201,0.9940502643585205,0.9903786182403564,0.9948741793632507
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,160,0.9982888698577881,0.9940095543861389,0.9903175234794617,0.99483722448349
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,161,0.9982860088348389,0.9939689040184021,0.9902564883232117,0.9948003888130188
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,162,0.998195469379425,0.9939283132553101,0.9901955723762512,0.9947635531425476
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,163,0.9981334805488586,0.9938877820968628,0.9901347160339355,0.9947267770767212
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,164,0.9980218410491943,0.9938473105430603,0.9900739789009094,0.9946900010108948
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,165,0.9979817867279053,0.9938068985939026,0.9900132417678833,0.9946533441543579
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,166,0.9977903962135315,0.9937665462493896,0.9899526238441467,0.994616687297821
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,167,0.9978469014167786,0.9937261939048767,0.9898921251296997,0.9945801496505737
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,168,0.9978299140930176,0.9936859607696533,0.9898316264152527,0.9945435523986816
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,169,0.9978505373001099,0.9936457276344299,0.9897712469100952,0.9945070743560791
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,170,0.9978734254837036,0.9936055541038513,0.9897108674049377,0.9944705963134766
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,171,0.9979044198989868,0.9935654997825623,0.9896506071090698,0.9944342374801636
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,172,0.9979170560836792,0.9935254454612732,0.9895904660224915,0.9943978786468506
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,173,0.9978792071342468,0.9934854507446289,0.9895303249359131,0.9943615198135376
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,174,0.9978238344192505,0.9934454560279846,0.9894702434539795,0.9943252801895142
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,175,0.9977421760559082,0.9934055805206299,0.9894102811813354,0.9942890405654907
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,176,0.9977346658706665,0.9933657050132751,0.9893503785133362,0.9942528009414673
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,177,0.9976266622543335,0.9933258891105652,0.9892905354499817,0.9942166805267334
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,178,0.99764484167099,0.9932861328125,0.989230751991272,0.9941805601119995
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,179,0.9975373148918152,0.9932464361190796,0.989171028137207,0.9941444993019104
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,180,0.9975336194038391,0.993206799030304,0.9891113638877869,0.9941084980964661
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,181,0.9975221753120422,0.9931671619415283,0.9890517592430115,0.9940724968910217
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,182,0.9975572824478149,0.9931276440620422,0.9889922738075256,0.9940365552902222
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,183,0.9975464344024658,0.9930880665779114,0.9889327883720398,0.9940006732940674
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,184,0.9973300695419312,0.9930486083030701,0.9888734221458435,0.9939647912979126
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,185,0.9973409175872803,0.9930092096328735,0.9888140559196472,0.9939289689064026
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,186,0.997270405292511,0.992969810962677,0.9887548089027405,0.9938931465148926
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,187,0.9973055720329285,0.9929304718971252,0.9886955618858337,0.9938574433326721
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,188,0.9971559643745422,0.9928911924362183,0.9886364340782166,0.9938216805458069
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,189,0.9970271587371826,0.9928519129753113,0.9885773658752441,0.9937860369682312
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,190,0.9970412850379944,0.9928126931190491,0.9885182976722717,0.9937503933906555
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,191,0.9969699382781982,0.9927735328674316,0.9884593486785889,0.9937148094177246
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,192,0.9969692826271057,0.992734432220459,0.988400399684906,0.9936792254447937
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,193,0.9969084858894348,0.9926953315734863,0.9883415699005127,0.9936437010765076
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,194,0.9968305230140686,0.9926562905311584,0.9882827401161194,0.9936082363128662
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,195,0.996704638004303,0.9926173090934753,0.9882240295410156,0.9935727715492249
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,196,0.9965966939926147,0.9925783276557922,0.9881653189659119,0.9935373663902283
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,197,0.9965272545814514,0.9925394654273987,0.9881067276000977,0.9935019612312317
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,198,0.9964454770088196,0.9925005435943604,0.9880481362342834,0.9934666156768799
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,199,0.9962608814239502,0.9924617409706116,0.987989604473114,0.9934313297271729
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,200,0.9961469173431396,0.9924229383468628,0.9879311323165894,0.9933960437774658
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,201,0.9960752725601196,0.9923841953277588,0.9878727197647095,0.9933607578277588
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,202,0.9961390495300293,0.9923454523086548,0.9878143668174744,0.9933255910873413
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,203,0.994995653629303,0.9923067688941956,0.987756073474884,0.993290364742279
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,204,0.9960360527038574,0.9922681450843811,0.9876977801322937,0.9932552576065063
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,205,0.9960820078849792,0.9922295212745667,0.9876396059989929,0.9932201504707336
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,206,0.996094286441803,0.992190957069397,0.9875814318656921,0.9931850433349609
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,207,0.9960638880729675,0.9921524524688721,0.9875233769416809,0.993149995803833
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,208,0.9959977865219116,0.9921139478683472,0.9874653220176697,0.9931150078773499
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,209,0.9959322810173035,0.992075502872467,0.9874073266983032,0.9930800199508667
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,210,0.995769739151001,0.9920371174812317,0.9873493909835815,0.9930450320243835
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,211,0.9957791566848755,0.9919987320899963,0.9872914552688599,0.9930101037025452
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,212,0.9959514737129211,0.9919604063034058,0.9872336387634277,0.9929752349853516
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,213,0.9958555102348328,0.9919220805168152,0.9871758222579956,0.992940366268158
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,214,0.9957239031791687,0.9918838143348694,0.9871180653572083,0.9929055571556091
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,215,0.9957995414733887,0.9918456077575684,0.9870603680610657,0.9928707480430603
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,216,0.9957985877990723,0.9918074011802673,0.9870027303695679,0.9928359985351562
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,217,0.9958599805831909,0.9917691946029663,0.9869451522827148,0.9928012490272522
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,218,0.9958066940307617,0.9917311072349548,0.9868875741958618,0.9927665591239929
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,219,0.9957842826843262,0.9916929602622986,0.9868300557136536,0.9927318692207336
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,220,0.9955936074256897,0.9916549324989319,0.9867725968360901,0.9926972389221191
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,221,0.9956454038619995,0.9916169047355652,0.9867151975631714,0.9926626086235046
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,222,0.9954784512519836,0.9915788769721985,0.9866577982902527,0.9926279783248901
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,223,0.9955028295516968,0.9915409088134766,0.9866004586219788,0.9925934076309204
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,224,0.9953975677490234,0.9915030002593994,0.9865431785583496,0.9925588965415955
典型寿命,MATR_b3c27,850.0,20,hybridpatch_v2,225,0.9954829812049866,0.9914650917053223,0.9864859580993652,0.9925243854522705
